1507766400,4809.59,5440.92,4814.99,5440,20097.688455107233
1507680000,4720.21,4869.97,4750,4814.99,7238.878761789621
1507593600,4701.53,4925.65,4769.55,4750,13708.193937452435
1507507200,4561,4875.39,4603.5,4769.55,14273.823428821766
1507420800,4420.01,4612,4425,4603.49,7158.200279560618
1507334400,4320,4449.42,4363,4425,4178.25089287981
1507248000,4299.99,4407,4320.02,4362.99,6441.725603630361
1507161600,4150.01,4365.21,4214.84,4320.04,6482.327784390458
1507075200,4175.3,4344,4307.99,4214.84,6555.27096872092
1506988800,4240,4419.95,4392.71,4307.99,10606.106219451514
1506902400,4354.23,4470,4394.81,4392.71,8647.747991940027
1506816000,4256.92,4396.99,4339.01,4394.81,5366.911969970645
1506729600,4143.52,4356.28,4156.99,4339,6235.078456040596
1506643200,4015.17,4212.99,4189.42,4156.99,10360.83388071063
1506556800,4122,4269.95,4200,4189.42,7903.920890540759
1506470400,3880.36,4228.39,3885.09,4200,12072.668695739267
1506384000,3854.29,3960,3919.98,3885.09,5893.223538330775
1506297600,3669.01,3969.37,3669.01,3919.78,9583.737589110984
1506211200,3630.01,3789.36,3787.33,3669.01,4692.790902440333
1506124800,3580,3818.89,3619.01,3787.33,6595.935306670103
1506038400,3509.79,3767.77,3617.47,3619.01,12649.01130076063
1505952000,3571,3903.57,3872.07,3617.47,14978.48542600943
1505865600,3850.01,4044,3910.11,3872.06,9910.401114290466
1505779200,3850.44,4125.22,4100,3910.11,13781.155386421182
1505692800,3717.56,4130,3719.98,4100,16906.723389980838
1505606400,3475.64,3841,3726.51,3719.97,11718.880201670108
1505520000,3600,4042.98,3740.02,3726.51,19031.675972170924
1505433600,2975.01,3894.48,3249.99,3740.02,54488.48241947777
1505347200,3230.05,3923,3855.61,3250.4,36338.02724747286
1505260800,3726,4174.53,4164.52,3855.32,22842.53225552012
1505174400,4080,4375.37,4210.72,4164.52,12373.398577700485
1505088000,4111.14,4365,4251.36,4210.72,9068.255075620644
1505001600,4139,4349.99,4334.36,4251.36,10078.374856740993
1504915200,4180,4449.95,4350,4334.36,10073.895586670365
1504828800,4140,4679.99,4624.18,4350,22101.268559666514
1504742400,4475.01,4665.44,4616.18,4624.18,8455.041479830785
1504656000,4431,4692,4432.51,4616.18,16174.304331050924
1504569600,4242.38,4514.95,4498.46,4432.51,17315.430192011023
1504483200,4234.16,4628.05,4626.05,4498.25,20518.884482849997
1504396800,4524,4749.99,4642.39,4626.05,11568.85876538164
1504310400,4500,4980,4948,4649.99,19577.18874549068
1504224000,4706,4948,4743.94,4947.99,16759.143608382205
1504137600,4580.84,4769.03,4581.98,4743.94,13628.457778114314
1504051200,4500.55,4635.21,4599.01,4581.98,10383.43430460286
1503964800,4350,4656.83,4384.99,4599,14509.958123791324
1503878400,4200,4396,4343.5,4384.99,10452.603820730652
1503792000,4309.87,4392,4344.32,4340.11,7041.344201771327
1503705600,4260.01,4374.39,4360,4344.32,6146.47876206078
1503619200,4284.01,4453.9,4312.03,4360,10918.7797283616
1503532800,4112.76,4349.99,4142.5,4312.03,10247.984209111648
1503446400,4058.26,4247.88,4092,4143.49,11746.004149801342
1503360000,3583.46,4145,4002,4092,21921.82853717148
1503273600,3950.88,4089.99,4050.99,4002,12417.657075551242
1503187200,4044.52,4190.21,4157.41,4050.99,8331.872358789611
1503100800,4000,4186.1,4101.72,4157.41,10502.740824640305
1503014400,3960.47,4350,4280.01,4101.72,20823.05141554123
1502928000,4180,4469,4370.01,4280.01,19980.891605040888
1502841600,3928.82,4385.5,4159.93,4370.01,17969.626206341723
1502755200,3807.14,4434.42,4320.53,4159.93,32018.068220516514
1502668800,3985.01,4328,4060.47,4320.6,20059.96196840984
1502582400,3850,4200,3874,4060.47,23522.141985699003
1502496000,3622.87,3974,3656.14,3874,18972.143355900265
1502409600,3416.86,3725,3444.98,3656.15,15315.752361281457
1502323200,3317,3448,3342.8,3444.98,9348.359148650865
1502236800,3232.62,3428.29,3423.28,3342.8,13076.146270762029
1502150400,3349.91,3489,3398.23,3422.43,16013.938951692115
1502064000,3190,3416,3222.22,3398.23,11324.916202801358
1501977600,3150,3278.42,3243.5,3222.22,8666.200782181002
1501891200,2857.34,3335,2857.34,3243.49,21614.600611228863
1501804800,2760,2877.79,2787.05,2857.34,7714.980479730888
1501718400,2699.89,2799,2699.9,2787.02,7425.957456260807
1501632000,2650,2758.06,2731.6,2699.9,8422.275377351269
1501545600,2676.01,2925,2856.89,2732.59,9772.969475012156
1501459200,2700,2900,2723.99,2856.88,11462.15024070126
1501372800,2500,2739.98,2700.2,2723.99,8450.932768001223
1501286400,2656,2790.99,2786.07,2700.21,9860.132240681061
1501200000,2655.55,2825.11,2664.99,2786.07,17189.246742041225
1501113600,2514.1,2686.2,2525.98,2664.99,10034.527065720673
1501027200,2403,2614,2564,2525.99,13015.855218722269
1500940800,2449.69,2782.44,2761.68,2564,19195.642607360172
1500854400,2726.8,2799.2,2755.19,2762.26,8105.645112482787
1500768000,2691,2848,2825.27,2754.28,10194.974750191914
1500681600,2646.95,2869.88,2661.05,2825.27,12225.617636793088
1500595200,2608.27,2880,2873.45,2657.45,23062.175429536997
1500508800,2258.99,2957,2258.99,2873.48,36509.16787416211
1500422400,2216,2396,2307.48,2258.99,18567.47611252048
1500336000,2134.37,2393.43,2235.14,2308.15,23791.817577742415
1500249600,1909.58,2238.07,1911.79,2235.19,21436.764537095558
1500163200,1758.2,2043.94,1964.33,1911.78,21740.892740346357
1500076800,1964.31,2224.82,2217.02,1964.31,16334.188647172743
1499990400,2150,2349.28,2340,2217.24,13548.777809901301
1499904000,2308.14,2416.79,2384.35,2340,9541.53943311087
1499817600,2250,2415,2309.62,2383.42,13834.471974631742
1499731200,2265,2410,2330.93,2310.01,15670.550647243932
1499644800,2250,2523,2508,2331.05,15554.005094902683
1499558400,2500,2579.84,2560.84,2508.99,5647.434269490621
1499472000,2471.22,2563.5,2501.15,2561.11,7869.881312771003
1499385600,2472,2607.61,2604.89,2501.15,11640.781571151318
1499299200,2580.69,2623.54,2616.96,2604.84,8207.966576870858
1499212800,2551.06,2630.24,2602,2616.96,10183.630103231282
1499126400,2542.18,2636.1,2542.41,2602,10680.565221721316
1499040000,2479.75,2584.78,2515.37,2542.41,10043.51480085158
1498953600,2385,2545,2424.08,2516.66,9098.289198861214
1498867200,2400,2515,2455.19,2423.63,8448.088798561475
